code,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,boormeester,modified,grondwaterstand,broId,geoLatitude,geoLongitude
"VLI009_G","2021-08-09T22:00:00.000Z","-1.2226","118692.373","442326.359","29055972","2382","2692","29384111","2021-08-18T11:46:00.000Z","Veldwerker","2023-09-29T17:44:48.000Z","1.33","GMW000000059177","",""
"VLI008_G","2021-08-09T22:00:00.000Z","-1.2606","118265.044","442215.172","29055972","2382","2692","29384092","2021-08-18T11:46:00.000Z","Veldwerker","2023-09-29T17:43:46.000Z","1.07","GMW000000059188","",""
"KOC014_G","2021-08-08T22:00:00.000Z","-1.6572","126224.853","463827.803","29055972","2382","2692","29384079","2021-08-18T11:46:00.000Z","Veldwerker","2023-09-29T17:41:15.000Z","1.39","GMW000000059197","",""
"KOC015_G","2021-08-08T22:00:00.000Z","-1.4896","127241.325","463190.243","29055972","2382","2692","29384064","2021-08-18T11:46:00.000Z","Veldwerker","2023-09-29T17:41:01.000Z","1.496","GMW000000059184","",""
"KDOM002_G","2021-08-17T22:00:00.000Z","11.298","198044.03","430440.911","29225706","2382","2582","29383990","2021-08-18T11:44:00.000Z","Veldwerker","2021-09-02T11:00:21.000Z","1.635","","",""
"KDOM001_G","2021-08-17T22:00:00.000Z","11.066","198034.394","430429.436","29225706","2382","2582","29383979","2021-08-18T11:44:00.000Z","Veldwerker","2021-09-02T11:07:16.000Z","1.47","","",""
"OVAS001_G","2021-08-12T22:00:00.000Z","7.414","183138.968","420598.478","29225706","2382","2582","29225749","2021-08-15T10:06:00.000Z","Veldwerker","2021-09-02T11:02:34.000Z","0.7","","",""
"OVAS002_G","2021-08-12T22:00:00.000Z","7.862","183156.017","420596.315","29225706","2382","2692","29225738","2021-08-15T10:06:00.000Z","Veldwerker","2021-09-02T11:02:51.000Z","0.987","","",""
"MADR002_g","2021-08-05T22:00:00.000Z","10.84","199506.536","428900.253","29225706","2382","2582","29225714","2021-08-15T10:06:00.000Z","Veldwerker","2021-09-02T11:01:17.000Z","2.674","","",""
"MADR001_G","2021-08-05T22:00:00.000Z","10.83","199514.818","428889.503","29225706","2382","2582","29225707","2021-08-15T10:06:00.000Z","Veldwerker","2021-09-02T11:01:43.000Z","2.784","","",""
"PB_Mpeel4_STIJGHTE_01","2021-08-10T22:00:00.000Z","30.361","193125.057","382754.877","29171695","2382","2692","29171696","2021-08-11T10:02:00.000Z","Veldwerker","2021-08-13T08:32:58.000Z","1.25","","",""
"KOC013_G","2021-08-02T22:00:00.000Z","-1.5344","126447.827","462930.764","29055972","2382","2692","29060789","2021-08-06T13:56:00.000Z","Veldwerker","2023-09-29T17:41:09.000Z","1.7","GMW000000059182","",""
"KOC011_G","2021-08-02T22:00:00.000Z","-1.5491","126336.311","463027.323","29055972","2382","2692","29060778","2021-08-06T13:56:00.000Z","Veldwerker","2023-09-29T17:40:19.000Z","1.87","GMW000000059181","",""
"KOC012_G","2021-08-01T22:00:00.000Z","-1.6625","126235.215","462530.316","29055972","2382","2692","29060763","2021-08-06T13:56:00.000Z","Veldwerker","2023-09-29T17:40:53.000Z","0.065","GMW000000059192","",""
"KOC016_G","2021-08-01T22:00:00.000Z","-1.4979","127127.229","463375.578","29055972","2382","2692","29060750","2021-08-06T13:56:00.000Z","Veldwerker","2023-09-29T17:40:47.000Z","1.78","GMW000000059190","",""
"VLI004_G","2021-07-20T22:00:00.000Z","-1.2973","118702.278","441845.301","29055972","2382","2692","29060379","2021-08-06T13:50:00.000Z","Tom mensink","2024-11-06T07:37:20.000Z","1.19","GMW000000059180","",""
"VLI003_G","2021-07-20T22:00:00.000Z","-1.2434","118710.648","441811.188","29055972","2382","2692","29060368","2021-08-06T13:50:00.000Z","Tom mensink","2023-09-29T17:40:41.000Z","0.505","GMW000000059179","",""
"KOC007_G","2021-07-26T22:00:00.000Z","-1.4671","127279.239","463820.179","29055972","2382","2692","29056028","2021-08-06T10:27:01.000Z","Veldwerker","2023-09-29T17:39:54.000Z","1.87","GMW000000059183","",""
"KOC010_G","2021-07-26T22:00:00.000Z","-1.4125","126824.904","462123.225","29055972","2382","2692","29056009","2021-08-06T10:27:00.000Z","Veldwerker","2023-09-29T17:40:12.000Z","1.83","GMW000000059191","",""
"VLI001_G","2021-07-25T22:00:00.000Z","-1.2115","118045.68","441639.663","29055972","2382","2692","29055990","2021-08-06T10:27:00.000Z","Veldwerker","2023-09-29T17:41:51.000Z","1.62","GMW000000059186","",""
"VLI002_G","2021-07-19T22:00:00.000Z","-1.2755","118717.406","441780.123","29055972","2382","2692","29055973","2021-08-06T10:27:00.000Z","Veldwerker","2023-09-29T17:41:37.000Z","2.9","GMW000000059178","",""
"Bestaand 6","2021-08-03T22:00:00.000Z","11.544","187073.03","430352.034","29028214","2382","2557","29028249","2021-08-05T14:02:00.000Z","Tom mensink","2021-09-03T09:29:09.000Z","3.315","","",""
"Nieuw 1","2021-08-03T22:00:00.000Z","9.519","188571.696","431880.942","29028214","2382","2557","29028215","2021-08-05T14:02:00.000Z","Tom mensink","2021-09-03T09:12:56.000Z","1.192","","",""
"Nieuw 3","2021-08-04T22:00:00.000Z","10.142","186925.828","430967.315","29027046","2382","2557","29027064","2021-08-05T13:42:00.000Z","Wessel Langedijk","2021-08-06T17:36:42.000Z","2.02","","",""
"Bestaand  1","2021-08-04T22:00:00.000Z","10.843","187032.241","431479","29027046","2382","2592","29027047","2021-08-05T13:42:00.000Z","Wessel Langedijk","2021-08-06T17:30:41.000Z","2.8","","",""
"Nxp_3001_01","2021-07-06T22:00:00.000Z","18.11","160287.322","380473.672","28118971","2377","2592","28118972","2021-07-08T07:34:00.000Z","Veldwerker","2021-07-08T07:41:29.000Z","","","",""
"B31D1559","2021-06-28T22:00:00.000Z","-2.806","117494.215","462098.78","499169202","2382","2692","27938439","2021-06-30T13:59:29.000Z","","2024-11-05T14:58:06.000Z","","GMW000000010057","",""
"B31D1558","2021-06-28T22:00:00.000Z","-2.674","117540.44","461831.869","499169202","2382","2692","27938083","2021-06-30T13:47:42.000Z","","2024-11-05T14:39:28.000Z","","GMW000000010060","",""
"PB 2 Willems","2021-06-28T22:00:00.000Z","17.9532","158293.823","380193.329","27927330","2382","2677","27927361","2021-06-30T10:37:00.000Z","Tom mensink","2021-06-30T11:17:18.000Z","","","",""
"PB 1 Vd Berk","2021-06-28T22:00:00.000Z","17.7852","158319.024","380182.289","27927330","2382","2677","27927331","2021-06-30T10:37:00.000Z","Tom mensink","2021-06-30T11:16:34.000Z","","","",""
"BV_08","2020-11-24T23:00:00.000Z","28.596","186803.034","381147.36","27858687","2377","2692","27858749","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:50:33.000Z","","","",""
"BV_07","2021-06-27T22:00:00.000Z","29.054","186709.324","381133.579","27858687","2377","2692","27858742","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:50:02.000Z","","","",""
"BV_06","2020-11-24T23:00:00.000Z","28.281","186646.411","381124.874","27858687","2377","2692","27858735","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:49:26.000Z","","","",""
"BV_05","2020-11-24T23:00:00.000Z","28.712","186656.364","381052.666","27858687","2377","2692","27858724","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:48:37.000Z","","","",""
"BV_04","2020-11-24T23:00:00.000Z","28.666","186693.396","381093.174","27858687","2377","2692","27858715","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:47:43.000Z","","","",""
"BV_03","2020-11-24T23:00:00.000Z","28.689","186734.461","381070.589","27858687","2377","2692","27858706","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:46:19.000Z","","","",""
"BV_02","2020-11-24T23:00:00.000Z","28.516","186761.057","381108.71","27858687","2377","2692","27858695","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:47:08.000Z","","","",""
"BV_01","2020-11-24T23:00:00.000Z","28.511","186803.874","381086.873","27858687","2377","2692","27858688","2021-06-28T09:32:00.000Z","Veldwerker","2021-06-28T09:46:45.000Z","","","",""
"B57B0431","2021-06-09T22:00:00.000Z","26.474","159648.497","368959.904","27666021","2377","19951106","27666043","2021-06-17T19:32:00.000Z","Veldwerker","2021-11-08T12:42:51.000Z","0.261","","",""
"B57B0430","2021-06-08T22:00:00.000Z","26.497","159514.991","368895.61","27666021","2377","19951106","27666022","2021-06-17T19:32:00.000Z","Veldwerker","2021-11-08T12:41:00.000Z","0.111","","",""
"GW02","2021-06-14T22:00:00.000Z","17.561","263276.692","498735.652","27658949","2382","2537","27659048","2021-06-17T11:45:00.000Z","Tom mensink","2021-06-17T13:31:31.000Z","1.255","","",""
"GW03","2021-06-14T22:00:00.000Z","17.664","263795.709","498672.338","27658949","2382","2537","27659038","2021-06-17T11:45:00.000Z","Tom mensink","2021-06-21T12:53:25.000Z","0.775","","",""
"GW06","2021-06-14T22:00:00.000Z","18.419","264065.948","498686.88","27658949","2382","2537","27659014","2021-06-17T11:45:00.000Z","Tom mensink","2021-06-21T12:54:48.000Z","1.3","","",""
"GW04","2021-06-14T22:00:00.000Z","18.774","264292.33","498164.046","27658949","2382","2537","27658988","2021-06-17T11:45:00.000Z","Tom mensink","2021-06-21T12:53:46.000Z","1.45","","",""
"GW05","2021-06-14T22:00:00.000Z","18.335","263827.014","497647.09","27658949","2382","2572","27658974","2021-06-17T11:45:00.000Z","Tom mensink","2021-06-21T12:47:50.000Z","1.55","","",""
"GW01","2021-06-14T22:00:00.000Z","18.678","263027.905","497815.252","27658949","2382","2537","27658950","2021-06-17T11:45:00.000Z","Tom mensink","2021-06-17T13:31:44.000Z","1.65","","",""
"Reu_3033_01","2021-06-07T22:00:00.000Z","24.237","137767.43","380980.857","27464859","2382","2562","27464860","2021-06-08T13:36:00.000Z","Veldwerker","2024-05-22T11:13:16.000Z","1.6","GMW000000082802","",""
"BK02_1","2021-05-31T22:00:00.000Z","10.924","157500","395570","13708980","2377","2562","27427319","2021-06-06T19:06:01.000Z","Tom Mensink","2021-06-07T06:53:57.000Z","","","",""
"BK01_1","2021-05-31T22:00:00.000Z","10.893","157718","395735","13708980","2377","2562","27427305","2021-06-06T19:06:01.000Z","Tom Mensink","2021-06-07T06:42:59.000Z","","","",""
"S03_1","2021-05-30T22:00:00.000Z","10.292","156330","396135","13708980","2377","2562","27427293","2021-06-06T19:06:01.000Z","Tom Mensink","2021-06-07T06:39:27.000Z","","","",""
"S02_1","2021-05-30T22:00:00.000Z","10.557","156394","396173","13708980","2377","2562","27427273","2021-06-06T19:06:01.000Z","Tom Mensink","2021-06-07T05:34:47.000Z","","","",""
"NIHE009_1_G","2020-08-24T22:00:00.000Z","16.43","159851","391467","22439976","2382","2562","27420105","2021-06-05T12:15:14.000Z","Jon Mensink","2021-06-05T14:59:58.000Z","","","",""
"NIHE007_1_G","2020-08-24T22:00:00.000Z","15.14","158952","391091","22439976","2382","2562","27420076","2021-06-05T12:15:14.000Z","Jon Mensink","2021-06-05T14:55:05.000Z","","","",""
"NIHE005_1_G","2020-08-24T22:00:00.000Z","16.44","158285","391474","22439976","2382","2562","27420052","2021-06-05T12:15:14.000Z","Jon Mensink","2021-06-05T14:49:53.000Z","","","",""
"NIHE002_1_G ","2020-08-23T22:00:00.000Z","16.77","157788","391071","22439976","2382","2562","27420026","2021-06-05T12:15:14.000Z","Jon Mensink","2021-06-05T14:52:52.000Z","","","",""
"NIHE001_1_G ","2021-06-02T22:00:00.000Z","15.829","157547","390966","22439976","2382","2562","27420002","2021-06-05T12:15:14.000Z","Jon Mensink","2022-02-10T07:59:15.000Z","","","",""
"NIHE009_2_G","2020-08-24T22:00:00.000Z","16.43","159851.753","391467.019","22439976","2382","","27419972","2021-06-05T12:15:14.000Z","Jon Mensink","","","","51.51219162385314","5.457095749648049"
"NIHE007_2_G","2020-08-24T22:00:00.000Z","15.14","158952.279","391091.327","22439976","2382","","27419943","2021-06-05T12:15:14.000Z","Jon Mensink","","","","51.50882172149068","5.444134150447854"
"NIHE005_2_G","2020-08-24T22:00:00.000Z","16.44","158285.222","391474.121","22439976","2382","","27419919","2021-06-05T12:15:14.000Z","Jon Mensink","","","","51.51226681757029","5.434529175056514"
"NIHE002_2_G","2020-08-23T22:00:00.000Z","16.77","157788.449","391071.955","22439976","2382","","27419893","2021-06-05T12:15:14.000Z","Jon Mensink","","","","51.50865458644352","5.4273696996063165"
"NIHE001_2_G","2020-08-23T22:00:00.000Z","15.829","157547.741","390966.998","22439976","2382","","27419869","2021-06-05T12:15:14.000Z","Jon Mensink","","","","51.507712312424204","5.423901688286383"
"BEES_STIJGHTE_006","2021-05-24T22:00:00.000Z","18.509","200439.69","364804.938","27395005","2382","2692","27395006","2021-06-04T04:50:00.000Z","Tom Mensink","2021-12-07T12:26:15.000Z","1.87","","",""
"boring-6","2021-06-01T22:00:00.000Z","6.734","164443.333","414512.33","27350830","2377","2537","27350907","2021-06-02T15:42:00.000Z","Tom mensink","2021-06-07T15:11:20.000Z","1.025","","",""
"boring-5","2021-06-01T22:00:00.000Z","6.572","164412.342","414518.006","27350830","2377","2537","27350892","2021-06-02T15:42:00.000Z","Tom mensink","2021-06-07T15:10:37.000Z","0.95","","",""
"boring-3","2021-06-01T22:00:00.000Z","6.713","164326.63","414543.679","27350830","2377","2537","27350879","2021-06-02T15:42:00.000Z","Tom mensink","2021-06-07T15:09:05.000Z","1.095","","",""
"boring-2","2021-06-01T22:00:00.000Z","6.695","164290.214","414550.192","27350830","2377","2537","27350863","2021-06-02T15:42:00.000Z","Tom mensink","2021-06-07T15:08:10.000Z","0.82","","",""
"boring-1","2021-06-01T22:00:00.000Z","6.658","164257.124","414556.152","27350830","2377","2537","27350850","2021-06-02T15:42:00.000Z","Tom mensink","2021-06-07T15:07:56.000Z","0.76","","",""
"boring-4","2021-06-01T22:00:00.000Z","6.725","164375.382","414528.804","27350830","2377","2537","27350831","2021-06-02T15:42:00.000Z","Tom mensink","2021-06-07T15:09:54.000Z","0.96","","",""
"REF_mid_America","2021-05-24T22:00:00.000Z","30.937","194229.622","385931.884","27198284","2377","2592","27198285","2021-05-25T11:12:00.000Z","Veldwerker","2021-05-26T07:11:38.000Z","1.39","","",""
"02","2021-05-19T22:00:00.000Z","28.651","186508.253","382145.656","27191395","2377","2592","27191499","2021-05-24T13:19:01.000Z","Veldwerker","2021-05-24T14:35:28.000Z","0.6","","",""
"03","2021-05-19T22:00:00.000Z","28.673","186506.858","382162.06","27191395","2377","2592","27191486","2021-05-24T13:19:00.000Z","Veldwerker","2021-05-24T14:35:10.000Z","0.58","","",""
"04","2021-05-19T22:00:00.000Z","28.633","186506.805","382171.633","27191395","2377","2592","27191471","2021-05-24T13:19:00.000Z","Veldwerker","2021-05-24T14:36:09.000Z","0.54","","",""
"08","2021-05-19T22:00:00.000Z","28.781","186555.076","382188.155","27191395","2377","2592","27191458","2021-05-24T13:19:00.000Z","Veldwerker","2021-05-24T14:38:48.000Z","0.7","","",""
"07","2021-05-19T22:00:00.000Z","28.693","186555.763","382170.93","27191395","2377","2592","27191443","2021-05-24T13:19:00.000Z","Veldwerker","2021-05-24T14:38:04.000Z","0.6","","",""
"06","2021-05-19T22:00:00.000Z","28.494","186556.85","382159.833","27191395","2377","2592","27191426","2021-05-24T13:19:00.000Z","Veldwerker","2021-05-24T14:37:27.000Z","0.41","","",""
"05","2021-05-19T22:00:00.000Z","28.673","186559.224","382136.394","27191395","2377","2592","27191409","2021-05-24T13:19:00.000Z","Veldwerker","2021-05-24T14:36:50.000Z","0.35","","",""
"01","2021-05-19T22:00:00.000Z","28.607","186510.661","382124.617","27191395","2377","2592","27191396","2021-05-24T13:19:00.000Z","Veldwerker","2021-05-24T14:35:18.000Z","0.4","","",""
"Pb01","2021-05-18T22:00:00.000Z","10.23","143429.875","393620.024","27191298","2382","2537","27191329","2021-05-24T13:03:01.000Z","Veldwerker","2022-02-10T09:26:53.000Z","0.89","","",""
"Pb02","2021-05-18T22:00:00.000Z","10.23","143429.894","393620.058","27191298","2382","2537","27191299","2021-05-24T13:03:01.000Z","Veldwerker","2021-05-24T13:14:09.000Z","0.58","","",""
"ENG002_G","2021-04-12T22:00:00.000Z","5.405","158486.511","411223.577","26987603","2382","2562","26987647","2021-05-11T13:31:00.000Z","Veldwerker","2024-06-04T11:56:17.000Z","0.94","","",""
"ENG001_G","2021-04-12T22:00:00.000Z","5.473","158800","411102","26987603","2382","2562","26987636","2021-05-11T13:31:00.000Z","Veldwerker","2024-06-04T11:56:13.000Z","0.805","","",""
"Neul001_G","2021-05-10T22:00:00.000Z","9.056","159742.706","397295.759","26987478","2382","2577","26987505","2021-05-11T13:29:03.000Z","Veldwerker","2021-05-12T09:27:15.000Z","1.56","","",""
"Neul003_g","2021-05-10T22:00:00.000Z","9.034","159572.675","397501.008","26987478","2382","2592","26987494","2021-05-11T13:29:03.000Z","Veldwerker","2021-05-12T09:56:02.000Z","1.085","","",""
"Neul002_g","2021-05-10T22:00:00.000Z","9.216","159693.485","397505.443","26987478","2382","2582","26987479","2021-05-11T13:29:03.000Z","Veldwerker","2021-05-12T09:49:35.000Z","0.795","","",""
"SLUI004_O","2021-03-14T23:00:00.000Z","17.55","132773.793","389298.835","25964472","17665869","2687","26982656","2021-05-11T09:21:12.000Z","","","1.585","","",""
"HORS_STIJGHTE_008","2021-05-09T22:00:00.000Z","28.382","199177.482","377350.111","26972846","2382","2592","26973016","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:22:12.000Z","1.87","","",""
"HORS_STIJGHTE_009","2021-05-09T22:00:00.000Z","27.756","199170.842","377392.737","26972846","2382","2592","26973003","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:33:55.000Z","1.235","","",""
"HORS_STIJGHTE_010","2021-05-09T22:00:00.000Z","27.84","199139.972","377434.297","26972846","2382","2592","26972986","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:34:47.000Z","1.34","","",""
"HORS_STIJGHTE_002","2021-05-09T22:00:00.000Z","28.434","197419.384","376860.181","26972846","2382","2592","26972961","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:17:51.000Z","0.72","","",""
"HORS_STIJGHTE_003","2021-05-09T22:00:00.000Z","28.563","197417.974","376904.86","26972846","2382","2592","26972948","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:16:13.000Z","0.6","","",""
"HORS_STIJGHTE_004","2021-05-09T22:00:00.000Z","29.075","197412.034","376954.164","26972846","2382","2592","26972935","2021-05-10T18:57:00.000Z","Veldwerker","2021-12-07T12:16:31.000Z","1.155","","",""
"HORS_STIJGHTE_005","2021-05-09T22:00:00.000Z","29.572","197406.549","377010.592","26972846","2382","2592","26972922","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:22:28.000Z","1.55","","",""
"HORS_STIJGHTE_006","2021-05-03T22:00:00.000Z","29.097","197936.79","377387.811","26972846","2382","2592","26972909","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:38:28.000Z","1.8","","",""
"HORS_STIJGHTE_007","2021-05-06T22:00:00.000Z","28.684","198132.393","376967.449","26972846","2382","2592","26972894","2021-05-10T18:57:00.000Z","Veldwerker","2021-05-17T17:39:56.000Z","1.615","","",""
"HORS_STIJGHTE_001","2021-05-03T22:00:00.000Z","30.821","196656.273","376880.637","26972846","2382","2592","26972877","2021-05-10T18:57:00.000Z","Veldwerker","2021-06-11T11:01:55.000Z","2.37","","",""
"HORS_STIJGHTE_011","2021-05-03T22:00:00.000Z","28.396","199072.648","377649.217","26972846","2382","2592","26972862","2021-05-10T18:57:00.000Z","Veldwerker","2021-12-07T12:17:33.000Z","1.795","","",""
"HORS_STIJGHTE_012","2021-05-03T22:00:00.000Z","27.319","199592.812","377928.649","26972846","2382","2592","26972847","2021-05-10T18:57:00.000Z","Veldwerker","2021-12-13T14:20:08.000Z","1.21","","",""
"VERB-001-G","2021-04-26T22:00:00.000Z","31.247","188038.634","389491.532","26896554","2377","2692","26896555","2021-05-06T09:12:00.000Z","Teun Verberne","2021-07-08T13:46:07.000Z","","","",""
"KRUI001-1_G","2021-05-02T22:00:00.000Z","0.445","62534.821","383945.672","26822382","2377","2692","26822398","2021-05-03T16:01:00.000Z","Veldwerker","2021-05-04T10:04:02.000Z","1.809","","",""
"KRUI001_2-G","2021-05-02T22:00:00.000Z","0.445","62535.176","383945.871","26822382","2377","2692","26822383","2021-05-03T16:01:00.000Z","Veldwerker","2021-05-04T10:07:38.000Z","2.097","","",""
"OSSE001_G","2021-04-18T22:00:00.000Z","24.645","183736.147","386733.792","26546294","2377","","26546295","2021-04-20T14:42:00.000Z","Veldwerker","2021-04-20T15:19:50.000Z","1.45","","",""
"SlUI002_1_G","2021-03-15T23:00:00.000Z","16.81","132758","389285","25964472","2382","2562","26545596","2021-04-20T14:22:01.000Z","Veldwerker","2022-12-07T07:20:26.000Z","1.86","","",""
"Boring 6","2021-03-26T23:00:00.000Z","18.5056","175564","412050","26497869","2377","2677","26497953","2021-04-18T11:53:01.000Z","Veldwerker","2021-04-18T12:18:42.000Z","0.67","","",""
"Boring 5","2021-03-26T23:00:00.000Z","18.3683","175561.16","412047.712","26497869","2377","2677","26497936","2021-04-18T11:53:01.000Z","Veldwerker","2021-04-18T12:18:06.000Z","0.48","","",""
"Boring 4","2021-03-26T23:00:00.000Z","18.3924","175556.953","412045.053","26497869","2377","2677","26497922","2021-04-18T11:53:01.000Z","Veldwerker","2021-04-18T12:17:30.000Z","0.51","","",""
"Boring 3","2021-03-26T23:00:00.000Z","18.389","175553.294","412043.401","26497869","2377","2677","26497909","2021-04-18T11:53:00.000Z","Veldwerker","2021-04-18T12:16:25.000Z","0.5","","",""
"Boring 2","2021-03-26T23:00:00.000Z","18.31","175551.595","412042.077","26497869","2377","2677","26497888","2021-04-18T11:53:00.000Z","Veldwerker","2021-04-18T12:15:20.000Z","0.43","","",""
"Boring 1","2021-03-26T23:00:00.000Z","18.442","175547.049","412039.445","26497869","2377","2677","26497870","2021-04-18T11:53:00.000Z","Veldwerker","2021-04-18T12:14:35.000Z","0.54","","",""
"BEUV004_3_G","2021-04-09T22:00:00.000Z","23.641","173528.935","378897.952","26372722","2382","","26372835","2021-04-12T19:04:00.000Z","Veldwerker","2024-05-01T09:09:14.000Z","0.83","","",""
"BEUV016_G","2021-04-05T22:00:00.000Z","23.304","173680.846","378616.967","26372722","2382","","26372812","2021-04-12T19:04:00.000Z","Veldwerker","2024-05-01T09:23:25.000Z","0.72","","",""
"BEUV013_G","2021-04-05T22:00:00.000Z","24.588","174006.874","378558.878","26372722","2382","2562","26372799","2021-04-12T19:04:00.000Z","Veldwerker","2024-05-01T09:14:57.000Z","2.11","","",""
"BEUV015_G","2021-04-05T22:00:00.000Z","25.721","173720.831","377825.297","26372722","2382","","26372774","2021-04-12T19:04:00.000Z","Veldwerker","2024-05-01T09:22:32.000Z","2.91","","",""
"BEUV014_G","2021-04-05T22:00:00.000Z","25.086","174475.249","378122.984","26372722","2382","2562","26372749","2021-04-12T19:04:00.000Z","Veldwerker","2024-05-01T09:22:07.000Z","2.25","","",""
"BEUV017_G","2021-04-05T22:00:00.000Z","25.234","174666.094","377783.576","26372722","2382","","26372723","2021-04-12T19:04:00.000Z","Veldwerker","2024-05-01T09:24:18.000Z","2.28","","",""
"LIEF008_G","2021-04-08T22:00:00.000Z","2.8","271432.599","558425.762","26349425","2382","2692","26349699","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:52:16.000Z","0.27","","",""
"LIEF009_1_G","2021-04-08T22:00:00.000Z","3.669","271115.411","558947.295","26349425","2382","2562","26349682","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:53:11.000Z","0.4","","",""
"LIEF009_2_G","2021-04-08T22:00:00.000Z","3.669","271115.713","558946.374","26349425","2382","2562","26349659","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:51:47.000Z","0","","",""
"LIEF010_G","2021-04-08T22:00:00.000Z","3.208","270775.87","559013.521","26349425","2382","2692","26349650","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:53:17.000Z","0.01","","",""
"LIEF014_G","2021-04-08T22:00:00.000Z","4.606","271424.404","558888.704","26349425","2382","2562","26349639","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:52:56.000Z","0.74","","",""
"LIEF012_1_G","2021-04-08T22:00:00.000Z","3.497","271535.762","558790.799","26349425","2382","2692","26349632","2021-04-10T09:11:01.000Z","Veldwerker","2022-09-23T12:54:37.000Z","0.31","","",""
"LIEF012_2_G","2021-04-08T22:00:00.000Z","3.497","271536.503","558790.856","26349425","2382","2692","26349607","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:53:23.000Z","0.11","","",""
"LIEF016_1_G","2021-04-07T22:00:00.000Z","3.085","270950.093","558514.792","26349425","2382","2567","26349596","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:51:58.000Z","0.09","","",""
"LIEF016_2_G","2021-04-07T22:00:00.000Z","3.085","270950.519","558515.726","26349425","2382","2567","26349583","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:51:22.000Z","0.08","","",""
"LIEF015_G","2021-04-07T22:00:00.000Z","3.414","271024.921","558546.183","26349425","2382","2567","26349572","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:52:34.000Z","0.18","","",""
"LIEF005_G","2021-04-07T22:00:00.000Z","5.008","271405.844","558675.238","26349425","2382","2562","26349557","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:52:05.000Z","0.02","","",""
"LIEF006_1_G","2021-04-07T22:00:00.000Z","3.465","271287.059","558689.091","26349425","2382","2562","26349542","2021-04-10T09:11:01.000Z","Veldwerker","2022-09-23T13:04:50.000Z","0.2","","",""
"LIEF006_2_G","2021-04-07T22:00:00.000Z","3.465","271288.295","558690.904","26349425","2382","2562","26349525","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:52:22.000Z","0.23","","",""
"LIEF007_G","2021-04-07T22:00:00.000Z","3.971","271187.329","558750.445","26349425","2382","2692","26349508","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:53:02.000Z","0.23","","",""
"LIEF004_G","2021-04-07T22:00:00.000Z","3.613","271166.977","558696.747","26349425","2382","2692","26349495","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:51:36.000Z","0.02","","",""
"LIEF002_1_G","2021-04-07T22:00:00.000Z","0.731","271333.035","558585.488","26349425","2382","2692","26349478","2021-04-10T09:11:01.000Z","Veldwerker","2022-04-14T16:50:49.000Z","0.06","","",""
"LIEF003_G","2021-04-07T22:00:00.000Z","3.525","271224.369","558626.345","26349425","2382","2692","26349465","2021-04-10T09:11:00.000Z","Veldwerker","2022-04-14T16:52:28.000Z","0.15","","",""
"LIEF002_2_G","2021-04-07T22:00:00.000Z","3.731","271332.502","558585.327","26349425","2382","2692","26349439","2021-04-10T09:11:00.000Z","Veldwerker","2022-04-14T16:51:06.000Z","0.04","","",""
"LIEF001_G","2021-04-07T22:00:00.000Z","3.563","271394.168","558519.739","26349425","2382","2692","26349426","2021-04-10T09:11:00.000Z","Veldwerker","2022-04-14T16:47:14.000Z","0.02","","",""
"WALS001_G","2021-03-30T22:00:00.000Z","26.584","184107.361","387325.285","26204045","2377","2592","26204046","2021-04-01T07:41:00.000Z","Tom mensink","2021-04-01T09:19:35.000Z","1.42","","",""
"BRKW001_G","2021-03-29T22:00:00.000Z","9.102","181096.416","415544.438","26175197","2377","2692","26175262","2021-03-30T14:52:00.000Z","Veldwerker","2021-04-30T12:24:40.000Z","1.155","","",""
